sentence,ID,clean sentence,start_index,end_index,phrase,syllables,length,pos,dep num,lemma,synonyms,hypernyms,hyponyms,ogden,simple_wiki,cald,cnc,img,aoa,phon,sub_imdb,google frequency,KFCAT,FAM,KFSMP,KFFRQ,NPHN,TLFRQ
"#22-7 Home minister Rajnath Singh tweeted, ""He was an inspiration to an entire generation.""",3ACRLU860NF24RYC559DE8DP7PQEBL,"Home minister Rajnath Singh tweeted, ""He was an inspiration to an entire generation.""",79,89,generation,4,10,NN,3,generation,7,1,2,0,1,4,320,362,489,9,1,90.844959,55,520,37,10,9,240
#22-8 Kalam's presidential term completed in July 2007.,3ACRLU860NF24RYC559DE8DP7PQEBL,Kalam's presidential term completed in July 2007.,14,26,presidential,4,12,JJ,0,presidential,2,0,0,0,1,4,0,0,0,11,0,27.131447,34,0,20,10,11,76
#22-8 Kalam's presidential term completed in July 2007.,3ACRLU860NF24RYC559DE8DP7PQEBL,Kalam's presidential term completed in July 2007.,27,31,term,1,4,NN,2,term,8,1,1,1,0,4,374,387,394,0,1,263.008569,79,575,56,11,0,442
#22-8 Kalam's presidential term completed in July 2007.,3ACRLU860NF24RYC559DE8DP7PQEBL,Kalam's presidential term completed in July 2007.,45,49,july,2,4,NNP,2,july,1,1,0,0,1,0,0,0,0,0,1,153.997973,65,0,39,11,0,0
#22-8 Kalam's presidential term completed in July 2007.,3ACRLU860NF24RYC559DE8DP7PQEBL,Kalam's presidential term completed in July 2007.,6,11,kalam,2,5,NNP,1,kalam,0,0,0,0,0,0,0,0,0,0,0,0.615794,0,0,0,0,0,0
#22-8 Kalam's presidential term completed in July 2007.,3ACRLU860NF24RYC559DE8DP7PQEBL,Kalam's presidential term completed in July 2007.,32,41,completed,3,9,VBN,3,complete,10,1,7,1,0,0,0,341,0,0,1,198.503837,181,605,118,15,0,692
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",11,23,presidential,4,12,JJ,0,presidential,2,0,0,0,1,4,0,0,0,11,0,27.131447,34,0,20,10,11,76
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",97,109,presidential,4,12,JJ,0,presidential,2,0,0,0,1,4,0,0,0,11,0,27.131447,34,0,20,10,11,76
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",339,351,presidential,4,12,JJ,0,presidential,2,0,0,0,1,4,0,0,0,11,0,27.131447,34,0,20,10,11,76
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",80,90,republican,4,10,NNP,0,republican,5,1,0,0,1,0,0,0,0,10,0,38.187178,54,0,20,6,10,8
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",322,332,republican,4,10,NNP,0,republican,5,1,0,0,1,0,0,0,0,10,0,38.187178,54,0,20,6,10,8
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",317,321,news,1,4,NNP,0,news,5,1,3,1,1,2,437,484,0,0,1,131.662495,102,560,79,15,0,695
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",247,257,commission,3,10,NNP,7,commission,12,1,19,0,1,0,0,0,0,7,0,112.062472,103,0,49,9,7,190
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",296,304,thursday,2,8,NNP,1,thursday,1,1,0,0,0,0,0,0,0,5,1,11.88172,33,0,23,11,5,0
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",230,237,federal,3,7,NNP,0,federal,6,1,0,0,1,5,0,0,0,0,1,141.046435,246,0,66,11,0,217
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",178,185,service,2,7,NNP,6,service,18,1,4,1,1,4,364,408,397,5,1,321.512613,315,560,122,13,5,970
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",193,198,filed,1,5,VBD,4,file,9,1,3,0,1,0,480,442,0,3,1,17.139219,81,504,27,12,3,174
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",34,38,mark,1,4,NNP,0,mark,30,1,4,1,1,4,464,434,0,0,1,97.968423,83,533,56,12,0,404
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",120,124,mark,1,4,NNP,0,mark,30,1,4,1,1,4,464,434,0,0,1,97.968423,83,533,56,12,0,404
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",91,96,party,2,5,NNP,6,party,6,1,34,1,1,2,496,596,0,0,1,288.723702,216,619,87,15,0,1442
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",333,338,party,2,5,NNP,6,party,6,1,34,1,1,2,496,596,0,0,1,288.723702,216,619,87,15,0,1442
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",313,316,fox,1,3,NNP,0,fox,10,1,8,0,1,4,605,607,283,0,1,23.687819,13,501,8,7,0,135
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",24,33,candidate,3,9,NN,4,candidate,2,1,6,0,0,4,489,452,578,8,0,33.725375,34,488,20,9,8,164
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",110,119,candidate,3,9,NN,4,candidate,2,1,6,0,0,4,489,452,578,8,0,33.725375,34,488,20,9,8,164
"#23-1 U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",3ACRLU860NF24RYC559DE8DP7PQEBL,"U.S. presidential candidate Mark Everson challenges debate exclusion U.S. Republican Party presidential candidate Mark Everson, former commissioner of the Internal Revenue Service (IRS), filed a complaint on Monday with the Federal Election Commission (FEC) to challenge his exclusion from Thursday's first Fox News Republican Party presidential debate.",58,64,debate,2,6,NN,5,debate,6,1,1,0,1,5,375,397,564,5,0,58.118654,32,459,19,9,5,76
