Word,Level
set sail,C2
retrace your steps,C2
personal hygiene,C1
reliance on sb/sth,C2
be reliant on sb/sth,C2
be prepared to do sth ,B2
be satisfied that,C1
make your presence felt,C2
presence of mind,C2
"as much/quickly/soon, etc. as possible",A2
whenever possible,B2
wherever possible,B2
"the best/cheapest/worst, etc. possible",C1
running water,C1
the ratings,C2
"second/third, etc., day/week, etc., running",C2
preparations,B2
in relation to sth,B2
in relation to sth,B2
be in a position to do sth,C1
be in position,C1
put sb in a difficult position,C1
a reflection of sth,C1
be a revelation,C2
the reality/realities of sth,B2
become a reality,B2
be a rarity,C1
in all probability,C2
"prospective buyers/employers/parents, etc.",C1
regardless of,C1
reasonably priced,B1
shortly afterward; shortly after/before sth,B1
take sth personally,C1
put on sth or put sth on,A2
put down sth or put sth down,B1
put sb through,B1
remind sb of sth/sb ,B1
run out,B1
send sth back or send back sth,B1
set up sth or set sth up,B1
show up,B1
pay off,B2
pile up,B2
plug sth in,B2
pull down sth or pull sth down,B2
pull in/into sth,B2
pull out,B2
pull over,B2
pull up,B2
put sth together or put together sth,B2
put up sth or put sth up,B2
put up sb or put sb up ,B2
rely on sb/sth ,B2
result in sth ,B2
run into sth,B2
run out,B2
run over sb/sth or run sb/sth over,B2
see off sb or see sb off,B2
see through sb/sth,B2
send off sth or send sth off,B2
show off,B2
put sth together or put together sth,C1
relate to sb/sth,C1
run on sth,C1
rush into sth,C1
scare sb/sth away/off or scare away/off sb/sth,C1
scare sb away/off or scare away/off sb,C1
set back sb/sth or set sb/sth back,C1
settle down,C1
shake up sth or shake sth up,C1
pose as sb,C2
provide for sth,C2
put sth aside,C2
reconcile yourself to sth,C2
reduce sb to sth/doing sth,C2
reduce sth to sth,C2
relieve sb of sth,C2
resign yourself to sth,C2
resort to sth/doing sth,C2
revert to sth/doing sth,C2
run through sth,C2
run up against sth,C2
saddle sb with sth,C2
send for sb,C2
set off sth or set sth off,C2
set out,C2
settle (sb) down,C2
shake up sb or shake sb up,C2
the present,A1
plan to do sth,A2
remember to do sth ,A2
the rest,A2
on sale,A2
the same,A2
sell for/at sth,A2
take place,B1
the present,B1
on purpose,B1
quite a while,B1
rather than,B1
"remain calm/open, etc. ",B1
right away/now/after,B1
at the same time,B1
the same,B1
"seem like/as if/to, etc.",B1
set the table,B1
shake hands,B1
in place of sth,B2
in the first place,B2
all over the place,B2
play a part in sth,B2
be at/on the point of doing sth,B2
up to a point,B2
be poor in sth,B2
"pour into/out/from, etc.",B2
be out of practice,B2
in practice,B2
to be precise,B2
in private,B2
promise to be sth,B2
propose to do sth,B2
sb's prospects,B2
in public,B2
not quite,B2
range from sth to sth/between sth and sth,B2
for real,B2
"remain a secret/mystery, etc.",B2
in some/many respects,B2
in return,B2
get rid of sth,B2
at risk,B2
"roll down/in/off, etc.",B2
rush to do sth,B2
for the sake of sb/sth; for sb's/sth's sake,B2
the same,B2
the same,B2
"the fashion/music/club, etc. scene",B2
be seated,B2
the secret,B2
in secret,B2
It seems...,B2
make sense,B2
set a record,B2
the seventies/'70s,B2
shake your head,B2
"a sharp rise/increase/drop, etc.",B2
in the short term,B2
why should/shouldn't...?,B2
"place an advertisement/order, etc.",C1
make a point of doing sth,C1
the poor,C1
be populated,C1
"pose a danger/problem/threat, etc.",C1
do everything in your power to do sth,C1
good/bad press,C1
prior to sth,C1
be a question of,C1
at random,C1
the rear,C1
in reserve,C1
with all due respect,C1
return to normal,C1
the rich,C1
get rid of sb,C1
have a/no right to do sth,C1
room for improvement,C1
be/lie in ruins,C1
sad to say,C1
a safe place; somewhere safe,C1
in the same way,C1
save sb (from) doing sth,C1
wait and see,C1
you see,C1
set foot in/on sth,C1
be all set,C1
shed tears,C1
on short notice,C1
peculiar to sb/sth,C2
in perspective,C2
in place,C2
in place,C2
out of place,C2
out of place,C2
"place emphasis/importance, etc. on sth",C2
fair play,C2
"plunge down/into, etc.",C2
beside the point,C2
to the point,C2
"pour into/out/from, etc.",C2
be at a premium,C2
a/the prime example,C2
in/out of print,C2
"a profound effect/impact/influence, etc.",C2
be prone to sth/doing sth,C2
"accident-/injury-, etc. prone",C2
in proportion to,C2
"a public announcement/appearance/statement, etc.",C2
serve a/the purpose,C2
to all intents and purposes,C2
be out of the question,C2
sb/sth in question,C2
keep (sth) quiet,C2
reap the benefits/profits/rewards,C2
it stands to reason,C2
"rest (sth) on/against, etc.",C2
in retrospect,C2
be revolted by sth,C2
"in its/his/their, etc. own right",C2
ripe for sth,C2
run the risk of sth,C2
at your own risk,C2
roll your eyes,C2
bend/stretch the rules,C2
be running at sth,C2
run the risk of sth,C2
run wild,C2
run wild,C2
safe and sound,C2
a safe bet,C2
"seat 4/12/200, etc.",C2
see that,C2
see sense,C2
see fit,C2
make sense of sth,C2
see sense,C2
"set guidelines/standards, etc.",C2
set fire to sth; set sth on fire,C2
a shade,C2
"a sharp contrast/difference, etc.",C2
"a sharp bend/turn, etc.",C2
shed light on,C2
"shelter from/in/under, etc.",C2
cut sth short or cut short sth,C2
fall short of sth,C2
fall short of sth,C2
stop short of sth/doing sth,C2
shower sb with sth,C2
be in the public eye,C1
a rule of thumb,C1
in safe hands,C1
to make a long story short,C1
pay the price,C2
keep your eyes peeled (for sb/sth),C2
put sb in their place,C2
fall into place,C2
play it by ear,C2
play with fire,C2
play games,C2
take the plunge,C2
a sore point,C2
at any price,C2
pay the price,C2
pull your weight,C2
pull strings,C2
rock the boat,C2
get/start the ball rolling,C2
make your blood run cold,C2
in a rut,C2
be in the same boat,C2
behind the scenes,C2
have seen better days,C2
sell like hotcakes,C2
set your sights on sth,C2
I/we understand (that)...,C1
Take care!,A2
thank God,B1
tons of sth,B2
I trust (that),C1
have sth up your sleeve,C2
make a splash,C2
know your stuff,C2
the sound of sth,C2
stay put,C2
sick to your stomach,C2
take care of sb/sth ,B1
change the subject,B2
in no uncertain terms,C2
"talk business/politics, etc.",C1
talk about sth/doing sth,C2
take sb's word for it,B2
take it from me,C1
take issue (with sb/sth),C1
make yourself understood,C1
stand trial,C2
"taste good/bad/sweet, etc.",B1
"take milk/sugar, etc.",B2
tighten your belt,C2
take a picture/photo(graph),A1
take part,B1
take it/things easy,B1
take charge,B2
take sb's place,B2
"squeeze through/past, etc.",C1
thread a needle,C2
"thread your way through/between, etc.",C2
"throw sth in/on, etc.",C1
"throw sth around/down/on, etc.",C2
can't take sth,B2
take sth/sb seriously,B2
"take pleasure/pride/an interest, etc.",B2
take your breath away,B2
be tempted,B2
ties,C2
"be on good/bad/friendly, etc. terms",C2
not be on speaking terms,C2
"walking/hockey, etc. stick",B1
a skeleton crew/staff/service,C1
a suggestion of/that sth,C2
Street,A1
set the table,B1
no sign of sb/sth,B2
a stream of sth,B2
on site,C1
"two-star/three-star, etc.",C1
step by step,C1
put a stop to sth,C1
in store,C1
out of tune,C1
in tune,C1
a downward spiral,C2
"bomb/drug/fraud, etc. squad",C2
"death/firing/hit, etc. squad",C2
retrace your steps,C2
a stroke of luck,C2
follow suit,C2
the tail end of sth,C2
"target audience/market, etc.",C2
the throne,C2
by the same token,C2
train of thought,C2
do the trick,C2
be in tune with sb/sth,C2
to make a long story short,C1
a rule of thumb,C1
send shivers/a shiver down your spine,C2
have a soft spot for sb/sth,C2
on the spot,C2
put sb on the spot,C2
on the spur of the moment,C2
a double-edged sword,C2
bring a lump to your throat,C2
be the tip of the iceberg,C2
keep sb on their toes,C2
grit your teeth,C2
throw in the towel,C2
the south,A2
sb's travels,C1
a clap of thunder,C2
let off steam,C2
safe and sound,C2
trial and error,C2
in ... terms/in terms of sth,B2
a flight of stairs,C2
come to terms with sth,C2
take its toll,C2
know what you are talking about,C1
"sit sb down/at/in, etc.",C2
sleep on it,C2
not sleep a wink,C2
be snowed in,C2
be snowed under,C2
take an exam,A2
take place,B1
"take a break/rest, etc.",B1
take advantage of sth ,B1
take account of sth,B2
take into account sth,B2
take advantage of sb/sth ,B2
take control,B2
take a deep breath,B2
take sb/sth for granted,B2
take it for granted,B2
take the/this opportunity to do sth,B2
be trapped,B2
be suited to/for sth,C1
take effect,C1
take your time,C1
take the initiative,C1
take the liberty of doing sth,C1
take sth personally,C1
take care of sth/doing sth,C1
urge sb to do sth,C1
"stage a concert/show, etc.",C2
take sth as it comes,C2
I take it (that),C2
not take kindly to sth,C2
take the law into your own hands,C2
take its toll,C2
take a turn for the better/worse,C2
take shape,C2
take stock (of sth),C2
to top it (all) off,C2
be topped with sth,C2
undertake to do sth,C2
take sth to heart,C2
take the plunge,C2
take a dim view of sth,C2
to start with,B2
"tear sth out of/off/down, etc.",C1
(be) torn between sth and sth,C2
throw sb in at the deep end,C2
throw in the towel,C2
throw caution to the wind,C2
a stone's throw,C2
Sincerely (yours),B1
"Yours truly,",B1
Dear Sir ,B2
stick up for sb/sth ,C1
keep your mouth shut,B2
the thing is...,B2
or so,B1
sort of,B2
be up to sth,B1
can't stand sb/sth,B1
be sick of sth,B2
stick together,B2
to date,B2
"sincere apologies/thanks, etc.",C1
about/high time,C1
so much for...,C2
"so far, so good",C2
be something,C2
(I'll) tell you what,C2
tie the knot,C2
be/feel on top of the world,C2
turn your nose up at sth,C2
"at the tender age of 8/17/25, etc.",C2
"unusually big/strong/good,etc.",B2
in no uncertain terms,C2
be unable to do sth ,B1
be unfamiliar with sth ,B2
unsure of yourself,C2
tired of doing sth,B1
sparkling water/wine,B1
throw up (sth) or throw (sth) up,B2
suffer from sth,B1
have a temperature,B1
sit up/stand up straight,B2
upset stomach,B2
sick to your stomach,C2
shut (sb) up,B2
speak up,B2
stand for sth,B2
stand up for sth/sb ,B2
sum up (sth/sb) or sum (sth/sb) up,B2
talk sb into sth/doing sth,B2
talk over sth or talk sth over,B2
tell off sb or tell sb off,B2
turn down sb/sth or turn sb/sth down ,B2
turn to sb/sth ,B2
slip out,C2
see you soon,A1
and so on,A2
or something (like that),A2
such a(n),A2
such as,A2
I suppose,A2
tell sb to do sth,A2
no thanks,A2
not too,A2
I suppose (so),B1
tell sb how/what/when to do sth,B1
I can't tell you how ...,B1
once upon a time,B1
too bad,B1
"be/get/keep, etc. in touch",B1
once upon a time,B1
"generally/personally, etc., speaking",B2
among other things,B2
it's a good thing,B2
to my mind,B2
mother tongue,B2
lose touch,B2
speak for sb,C1
strong language,C1
all things considered,C1
too bad,C1
I told you so,C2
so to speak,C2
so to speak,C2
I told you so,C2
for one thing,C2
the next thing I knew,C2
come to think of it,C2
pay tribute to sb/sth,C2
under your breath,C2
speak volumes,C2
stand trial,C2
"too small/hard/much, etc.",A1
"three/eight/nine, etc. times",B1
"somewhere around/between, etc.",B2
not a single thing,B2
all shapes and sizes,C2
a touch,C2
stiff drink,C2
standard of living,B2
the universe,B1
sign up,B1
start (sth) off or start off(sth),B1
take out sb or take sb out,B1
take out sth or take sth out,B1
take up sth or take sth up,B1
throw away/out sth or throw sth away/out,B1
turn down sth or turn sth down ,B1
slow (sb/sth) down or slow down (sb/sth),B2
slow down,B2
sort out sth or sort sth out,B2
sort out sth or sort sth out,B2
spread out,B2
squeeze (sb/sth) in/squeeze (sb/sth) into sth ,B2
stand back,B2
stay out,B2
stick to sth ,B2
take sb around (sth/swh) ,B2
take away sth or take sth away,B2
take away sth or take sth away,B2
take down sth or take sth down,B2
throw out sb or throw sb out,B2
tie up sb/sth or tie sb/sth up,B2
try out sth or try sth out,B2
turn out,B2
tear up sth or tear sth up,C1
spin (sb) around,C2
stay behind,C2
track down sb/sth or track sb/sth down,C2
make sure (that),A2
get/go to sleep,B1
"step back/forward/over, etc.",B1
step on/in sth,B1
"go/walk, etc. up to sb/sth",B1
"slam sth down/onto/into, etc. / slam down/onto/into, etc. sth",B2
"slide (sth) across/down/along, etc.",B2
"splash around/through, etc.",B2
"stand (sth) in/against/by, etc. sth",B2
"stick (sth) in/into/through, etc.",B2
take turns,B2
"stroll along/down/through, etc.",C1
toss (a coin),C1
put sth to one side,C2
"slip sth into/through, etc.",C2
snap (sth) open/shut/together,C2
"sneak into/out/around, etc.",C2
"sneak sth into/out of/through, etc.",C2
sneak a look/peek at sb/sth,C2
"sweep along/into/past, etc.",C2
"tip sth into/onto/out of, etc., sth",C2
"toss sth away/into/on, etc.",C2
(be) in your sixties/60s,B2
(be) in your thirties/30s,B2
(be) in your twenties/20s,B2
take to sb/sth,C1
stand for sth,C2
tire of sth/sb/doing sth ,C2
feel sorry for,B1
in tears,B1
"sound angry/happy/rude, etc.",B2
"in good/high/low, etc. spirits",B2
"bored/scared/worried, etc. stiff",B2
be sure of yourself ,B2
be sure of sth ,B2
can tell,B2
lose your temper,B2
be under the impression,B2
sb's strong point,C1
not stand for sth,C2
keep your temper,C2
stand for sth,B2
stand by sb,B2
stand up sb or stand sb up,B2
take after sb,B2
stick by sb ,C1
sleep with sb,C2
single parent,B1
not be on speaking terms,C2
in stock/out of stock,B2
take off,A2
stay over,B2
the sights,B1
take off sth or take sth off,B2
step down,C2
spare time,A2
steady job/work,C2
the unemployed,C1
be unclear about sth,B2
the supernatural,B2
"be situated in/on/by, etc.",B1
a sleepless night,C1
strictly forbidden/prohibited,B2
take off sth or take sth off,A2
try on sth or try sth on,A2
turn off sth or turn sth off,A2
turn on sth or turn sth on,A2
shut (sth) down or shut down (sth),B1
split up,B1
switch off sth or switch sth off,B1
switch on sth or switch sth on,B1
take back sth or take sth back,B1
take out sth or take sth out,B1
turn (sb/sth) into sb/sth ,B1
turn up sth or turn sth up,B1
type in sth or type sth in,B1
shut (sth) down or shut down (sth),B2
soak up sth or soak sth up,B2
stand out,B2
stand out,B2
stay up,B2
stick out,B2
stick with sth/sb ,B2
stop over,B2
